S2801_C01_001E,S2801_C01_005E,S2801_C01_006E,FIPS,STATEFP,COUNTYFP,TRACTCE
2956,2083,488,48453001820,48,453,001820
2029,1523,133,48453001821,48,453,001821
2490,1925,463,48453001822,48,453,001822
2332,1812,611,48453001823,48,453,001823
891,797,50,48453001824,48,453,001824
1345,1182,108,48453001826,48,453,001826
1677,1560,25,48453001828,48,453,001828
1415,1195,23,48453001829,48,453,001829
1246,1106,61,48453001832,48,453,001832
2666,2074,539,48453001833,48,453,001833
4463,4025,221,48453001834,48,453,001834
2435,2108,229,48453001835,48,453,001835
3799,3536,236,48453001839,48,453,001839
3961,3392,260,48453001840,48,453,001840
5393,5047,108,48453001841,48,453,001841
3893,3558,621,48453001842,48,453,001842
1009,912,61,48453001843,48,453,001843
1689,1541,164,48453001844,48,453,001844
1516,1302,93,48453001845,48,453,001845
1038,920,7,48453001846,48,453,001846
3078,2851,41,48453001847,48,453,001847
2177,1771,156,48453001848,48,453,001848
4931,4675,73,48453001849,48,453,001849
1933,1788,143,48453001850,48,453,001850
4292,3684,296,48453001851,48,453,001851
1305,1136,12,48453001853,48,453,001853
2537,2365,162,48453001854,48,453,001854
6688,6224,260,48453001855,48,453,001855
2775,2454,141,48453001856,48,453,001856
2532,2145,134,48453001857,48,453,001857
7662,7289,162,48453001858,48,453,001858
1259,1178,51,48453001859,48,453,001859
1582,1342,169,48453001860,48,453,001860
1618,1465,67,48453001861,48,453,001861
2238,2041,128,48453001862,48,453,001862
1882,1548,405,48453001863,48,453,001863
1581,1305,105,48453001864,48,453,001864
2975,2702,55,48453001901,48,453,001901
3603,3353,163,48453001908,48,453,001908
1820,1636,35,48453001910,48,453,001910
1719,1616,32,48453001911,48,453,001911
1540,1437,6,48453001912,48,453,001912
1661,1542,24,48453001913,48,453,001913
2855,2620,60,48453001914,48,453,001914
1093,977,9,48453001915,48,453,001915
916,897,0,48453001916,48,453,001916
1758,1670,0,48453001917,48,453,001917
1004,943,20,48453001918,48,453,001918
1337,1228,0,48453001919,48,453,001919
1412,1205,131,48453002002,48,453,002002
1538,1378,66,48453002003,48,453,002003
1864,1595,24,48453002004,48,453,002004
2756,2346,76,48453002005,48,453,002005
1218,1032,107,48453002104,48,453,002104
2099,1543,225,48453002105,48,453,002105
1157,988,42,48453002106,48,453,002106
1594,1332,79,48453002107,48,453,002107
1496,1276,232,48453002108,48,453,002108
1611,1230,127,48453002109,48,453,002109
1366,1054,133,48453002110,48,453,002110
2024,1700,132,48453002111,48,453,002111
1891,1397,54,48453002112,48,453,002112
1408,1238,56,48453002113,48,453,002113
664,557,130,48453002201,48,453,002201
2615,2158,430,48453002202,48,453,002202
2981,2746,333,48453002207,48,453,002207
1960,1624,236,48453002208,48,453,002208
3136,2824,129,48453002209,48,453,002209
1346,1163,187,48453002210,48,453,002210
999,853,108,48453002211,48,453,002211
365,349,43,48453002212,48,453,002212
2467,2321,108,48453002304,48,453,002304
2776,2500,378,48453002307,48,453,002307
2684,2432,190,48453002308,48,453,002308
833,539,119,48453002310,48,453,002310
2676,2224,545,48453002312,48,453,002312
2079,1675,212,48453002313,48,453,002313
2420,2242,350,48453002314,48,453,002314
1479,1233,130,48453002315,48,453,002315
2120,1781,393,48453002316,48,453,002316
2155,2081,86,48453002317,48,453,002317
2682,2272,235,48453002318,48,453,002318
0,0,0,48453002319,48,453,002319
3875,3306,182,48453002402,48,453,002402
1093,893,16,48453002403,48,453,002403
2702,2433,40,48453002407,48,453,002407
1450,1173,49,48453002409,48,453,002409
1830,1536,72,48453002410,48,453,002410
1985,1484,234,48453002411,48,453,002411
1482,1160,154,48453002412,48,453,002412
1374,1136,299,48453002413,48,453,002413
2076,1789,339,48453002419,48,453,002419
4763,4253,101,48453002421,48,453,002421
2712,2397,179,48453002422,48,453,002422
2609,2131,112,48453002423,48,453,002423
1486,1164,37,48453002424,48,453,002424
1605,1495,31,48453002425,48,453,002425
3062,2810,164,48453002426,48,453,002426
2593,1863,169,48453002427,48,453,002427
3203,2884,196,48453002428,48,453,002428
684,628,94,48453002429,48,453,002429
781,580,123,48453002430,48,453,002430
2666,2407,150,48453002431,48,453,002431
888,742,55,48453002432,48,453,002432
2608,2213,230,48453002433,48,453,002433
468,368,67,48453002434,48,453,002434
2212,1971,325,48453002435,48,453,002435
748,566,183,48453002436,48,453,002436
3003,2713,192,48453002500,48,453,002500
0,0,0,48453980000,48,453,980000
1005,671,157,48455950100,48,455,950100
1480,1115,229,48455950200,48,455,950200
800,508,121,48455950300,48,455,950300
1807,1364,225,48455950400,48,455,950400
938,616,143,48455950500,48,455,950500
1098,702,86,48457950100,48,457,950100
2175,1558,238,48457950200,48,457,950200
1048,666,65,48457950300,48,457,950300
1639,1030,219,48457950400,48,457,950400
1140,958,139,48457950500,48,457,950500
2861,2087,238,48459950100,48,459,950100
1402,1031,125,48459950200,48,459,950200
3145,2399,295,48459950300,48,459,950300
1499,1144,218,48459950400,48,459,950400
2144,1628,284,48459950500,48,459,950500
1333,1043,218,48459950600,48,459,950600
1724,1253,164,48459950700,48,459,950700
450,338,94,48461950100,48,461,950100
882,602,150,48461950200,48,461,950200
1159,684,125,48463950100,48,463,950100
3002,2160,291,48463950200,48,463,950200
1824,1167,216,48463950300,48,463,950300
1146,906,114,48463950400,48,463,950400
1710,1107,98,48463950500,48,463,950500
3131,2767,140,48465950201,48,465,950201
1580,1341,359,48465950301,48,465,950301
1309,939,176,48465950302,48,465,950302
1437,961,221,48465950400,48,465,950400
1898,1672,192,48465950500,48,465,950500
1119,776,175,48465950601,48,465,950601
1273,751,296,48465950602,48,465,950602
2093,1367,324,48465950700,48,465,950700
1939,1587,166,48465950800,48,465,950800
0,0,0,48465980000,48,465,980000
1778,1295,182,48467950100,48,467,950100
1143,769,136,48467950200,48,467,950200
1887,1487,218,48467950300,48,467,950300
1630,1239,318,48467950400,48,467,950400
1766,1324,348,48467950500,48,467,950500
2644,2047,376,48467950600,48,467,950600
1689,1301,201,48467950700,48,467,950700
2168,1591,216,48467950800,48,467,950800
3070,2289,272,48467950900,48,467,950900
2381,1774,303,48467951000,48,467,951000
619,484,114,48469000100,48,469,000100
993,673,232,48469000201,48,469,000201
1883,1382,376,48469000202,48,469,000202
600,409,151,48469000301,48,469,000301
609,403,136,48469000302,48,469,000302
715,559,58,48469000400,48,469,000400
1579,1260,245,48469000501,48,469,000501
1458,1081,88,48469000502,48,469,000502
992,785,193,48469000601,48,469,000601
1744,1287,510,48469000602,48,469,000602
1151,790,132,48469000700,48,469,000700
717,565,51,48469000800,48,469,000800
853,642,118,48469001300,48,469,001300
3149,2529,356,48469001400,48,469,001400
1267,1052,113,48469001501,48,469,001501
1007,887,46,48469001503,48,469,001503
2980,2482,175,48469001504,48,469,001504
2253,1726,189,48469001601,48,469,001601
2204,1967,312,48469001604,48,469,001604
1241,959,125,48469001605,48,469,001605
3147,2745,233,48469001606,48,469,001606
1094,758,341,48469001700,48,469,001700
0,0,0,48469980000,48,469,980000
725,588,101,48471790101,48,471,790101
1218,1084,345,48471790102,48,471,790102
2111,1691,52,48471790103,48,471,790103
2340,1792,374,48471790200,48,471,790200
3381,2683,153,48471790300,48,471,790300
2281,2033,308,48471790400,48,471,790400
2995,2630,201,48471790500,48,471,790500
991,772,191,48471790600,48,471,790600
2860,2598,412,48471790700,48,471,790700
3061,2687,225,48471790800,48,471,790800
1918,1729,70,48473680100,48,473,680100
3060,2341,556,48473680200,48,473,680200
3483,2891,603,48473680300,48,473,680300
0,0,0,48473680400,48,473,680400
3990,3245,900,48473680500,48,473,680500
2720,2283,144,48473680600,48,473,680600
1567,1076,236,48475950100,48,475,950100
1369,1172,135,48475950200,48,475,950200
1042,807,119,48475950300,48,475,950300
1403,994,140,48477170100,48,477,170100
2317,1657,202,48477170200,48,477,170200
2271,1491,124,48477170300,48,477,170300
2063,1469,201,48477170400,48,477,170400
2812,2033,191,48477170500,48,477,170500
1759,1224,161,48477170600,48,477,170600
1342,654,134,48479000101,48,479,000101
664,304,85,48479000105,48,479,000105
906,504,87,48479000106,48,479,000106
702,421,81,48479000107,48,479,000107
882,691,207,48479000108,48,479,000108
531,342,78,48479000109,48,479,000109
1195,712,394,48479000200,48,479,000200
622,343,166,48479000300,48,479,000300
754,560,134,48479000601,48,479,000601
586,404,208,48479000602,48,479,000602
810,488,236,48479000700,48,479,000700
744,514,249,48479000800,48,479,000800
1403,957,111,48479000901,48,479,000901
711,420,114,48479000903,48,479,000903
947,629,301,48479000904,48,479,000904
1499,923,135,48479001001,48,479,001001
1128,912,139,48479001003,48,479,001003
539,324,74,48479001004,48,479,001004
1188,809,136,48479001101,48,479,001101
531,325,43,48479001103,48,479,001103
1041,686,146,48479001104,48,479,001104
761,539,113,48479001105,48,479,001105
841,456,128,48479001201,48,479,001201
832,446,224,48479001202,48,479,001202
874,617,246,48479001300,48,479,001300
1094,581,131,48479001401,48,479,001401
844,607,178,48479001402,48,479,001402
775,357,93,48479001501,48,479,001501
1557,920,356,48479001502,48,479,001502
1225,824,172,48479001601,48,479,001601
2116,1960,115,48479001602,48,479,001602
1553,1264,332,48479001706,48,479,001706
2039,1701,153,48479001709,48,479,001709
664,533,151,48479001710,48,479,001710
1777,1588,74,48479001711,48,479,001711
2491,2052,97,48479001712,48,479,001712
5257,4919,34,48479001713,48,479,001713
1085,987,78,48479001714,48,479,001714
2143,1901,167,48479001715,48,479,001715
1567,1322,85,48479001716,48,479,001716
922,758,102,48479001717,48,479,001717
812,624,47,48479001718,48,479,001718
1068,805,94,48479001719,48,479,001719
1617,1363,73,48479001720,48,479,001720
751,601,12,48479001721,48,479,001721
2516,2353,137,48479001722,48,479,001722
1473,1052,220,48479001806,48,479,001806
1989,1279,397,48479001807,48,479,001807
1609,1114,320,48479001808,48,479,001808
2105,1455,325,48479001809,48,479,001809
1437,1194,105,48479001810,48,479,001810
1090,763,128,48479001811,48,479,001811
2178,1681,261,48479001812,48,479,001812
240,149,80,48479001813,48,479,001813
2159,1585,338,48479001814,48,479,001814
430,275,80,48479001815,48,479,001815
1041,895,60,48479001816,48,479,001816
1205,653,157,48479001817,48,479,001817
766,417,143,48479001818,48,479,001818
1150,542,322,48479001900,48,479,001900
11,11,11,48479980000,48,479,980000
2082,1610,204,48481740100,48,481,740100
638,500,125,48481740200,48,481,740200
446,302,73,48481740300,48,481,740300
2274,1464,454,48481740400,48,481,740400
1260,883,220,48481740500,48,481,740500
1498,1061,287,48481740600,48,481,740600
634,378,65,48481740700,48,481,740700
1411,982,167,48481740800,48,481,740800
2727,2168,357,48481740900,48,481,740900
1331,885,198,48481741000,48,481,741000
898,717,102,48481741100,48,481,741100
1088,885,107,48483950100,48,483,950100
1095,903,244,48483950300,48,483,950300
507,332,103,48485010100,48,485,010100
489,334,135,48485010200,48,485,010200
878,542,201,48485010400,48,485,010400
1048,752,220,48485010600,48,485,010600
1065,775,163,48485010700,48,485,010700
815,656,181,48485010800,48,485,010800
665,481,72,48485010900,48,485,010900
1015,634,324,48485011000,48,485,011000
521,324,153,48485011100,48,485,011100
902,638,202,48485011200,48,485,011200
484,380,31,48485011300,48,485,011300
816,660,190,48485011400,48,485,011400
812,659,101,48485011500,48,485,011500
1919,1360,304,48485011600,48,485,011600
1021,859,22,48485011700,48,485,011700
805,718,72,48485011800,48,485,011800
1753,1618,132,48485011900,48,485,011900
2765,2463,18,48485012000,48,485,012000
1156,894,104,48485012100,48,485,012100
2640,2231,277,48485012200,48,485,012200
2887,2407,142,48485012300,48,485,012300
2852,2199,316,48485012400,48,485,012400
1655,1247,40,48485012600,48,485,012600
1057,858,177,48485012700,48,485,012700
1745,1482,167,48485012800,48,485,012800
875,698,111,48485012900,48,485,012900
840,588,126,48485013000,48,485,013000
1541,1184,231,48485013100,48,485,013100
2608,2328,271,48485013200,48,485,013200
400,370,9,48485013300,48,485,013300
251,251,3,48485013401,48,485,013401
2473,1859,220,48485013501,48,485,013501
2093,1656,142,48485013502,48,485,013502
2220,1794,255,48485013600,48,485,013600
1298,840,229,48485013700,48,485,013700
1485,1315,115,48485013800,48,485,013800
0,0,0,48485980000,48,485,980000
691,576,33,48487950300,48,487,950300
1055,739,117,48487950500,48,487,950500
2466,1821,352,48487950600,48,487,950600
968,702,133,48487950700,48,487,950700
1869,1497,432,48489950300,48,489,950300
1601,1294,304,48489950400,48,489,950400
964,678,104,48489950500,48,489,950500
711,519,183,48489950600,48,489,950600
637,405,90,48489950700,48,489,950700
0,0,0,48489990000,48,489,990000
3541,2903,42,48491020105,48,491,020105
1659,1515,18,48491020106,48,491,020106
3339,2438,32,48491020107,48,491,020107
1183,970,25,48491020108,48,491,020108
1080,982,15,48491020109,48,491,020109
2106,1862,51,48491020110,48,491,020110
1323,1035,48,48491020111,48,491,020111
1706,1634,55,48491020112,48,491,020112
895,753,102,48491020113,48,491,020113
2516,1938,419,48491020114,48,491,020114
1848,1599,37,48491020115,48,491,020115
458,360,38,48491020201,48,491,020201
1697,1439,86,48491020202,48,491,020202
1859,1435,13,48491020203,48,491,020203
1603,1312,168,48491020204,48,491,020204
2893,2452,126,48491020301,48,491,020301
2031,1900,128,48491020302,48,491,020302
1335,1267,0,48491020310,48,491,020310
3023,2863,147,48491020311,48,491,020311
3177,2727,184,48491020312,48,491,020312
3249,2919,99,48491020313,48,491,020313
2802,2543,142,48491020314,48,491,020314
2586,2376,15,48491020315,48,491,020315
2441,2284,96,48491020316,48,491,020316
1756,1651,22,48491020317,48,491,020317
3022,2753,0,48491020318,48,491,020318
2298,2050,44,48491020319,48,491,020319
2491,2165,161,48491020320,48,491,020320
723,585,34,48491020321,48,491,020321
3163,2920,272,48491020322,48,491,020322
1129,1090,0,48491020323,48,491,020323
3159,2895,212,48491020324,48,491,020324
942,733,49,48491020325,48,491,020325
1833,1762,9,48491020326,48,491,020326
972,925,89,48491020327,48,491,020327
2456,2060,65,48491020328,48,491,020328
814,741,12,48491020403,48,491,020403
1288,1073,41,48491020404,48,491,020404
2507,2272,123,48491020405,48,491,020405
3046,2870,19,48491020406,48,491,020406
1640,1495,34,48491020408,48,491,020408
2249,2013,35,48491020409,48,491,020409
2428,2177,79,48491020410,48,491,020410
1808,1713,57,48491020411,48,491,020411
1955,1770,115,48491020503,48,491,020503
3847,3527,172,48491020504,48,491,020504
917,866,4,48491020505,48,491,020505
2007,1889,106,48491020506,48,491,020506
921,857,0,48491020507,48,491,020507
2150,2007,15,48491020508,48,491,020508
2010,1914,19,48491020509,48,491,020509
3253,3139,39,48491020510,48,491,020510
1755,1572,41,48491020602,48,491,020602
2786,2646,14,48491020603,48,491,020603
2382,2267,43,48491020604,48,491,020604
2626,2517,19,48491020605,48,491,020605
819,709,131,48491020701,48,491,020701
3982,3579,67,48491020703,48,491,020703
2246,1826,137,48491020704,48,491,020704
1220,1156,12,48491020706,48,491,020706
1856,1646,188,48491020707,48,491,020707
2382,2313,18,48491020708,48,491,020708
1503,1330,76,48491020803,48,491,020803
3486,3264,17,48491020804,48,491,020804
2692,2479,97,48491020805,48,491,020805
2541,2470,126,48491020806,48,491,020806
3238,2989,56,48491020807,48,491,020807
504,400,69,48491020808,48,491,020808
2337,1985,0,48491020809,48,491,020809
1273,936,74,48491020900,48,491,020900
940,607,208,48491021000,48,491,021000
874,582,70,48491021100,48,491,021100
1062,888,44,48491021201,48,491,021201
1400,1076,68,48491021202,48,491,021202
1119,905,175,48491021203,48,491,021203
961,586,137,48491021300,48,491,021300
3565,3126,138,48491021401,48,491,021401
1813,1300,287,48491021402,48,491,021402
2335,1996,212,48491021403,48,491,021403
1716,1523,176,48491021502,48,491,021502
1799,1672,303,48491021503,48,491,021503
2504,2400,53,48491021504,48,491,021504
2289,2208,114,48491021505,48,491,021505
1050,922,0,48491021506,48,491,021506
4593,4180,120,48491021507,48,491,021507
2525,2337,13,48491021508,48,491,021508
1580,1398,134,48491021601,48,491,021601
778,590,83,48491021602,48,491,021602
495,384,16,48491021603,48,491,021603
1360,1072,106,48493000102,48,493,000102
1067,856,84,48493000103,48,493,000103
1503,1350,41,48493000104,48,493,000104
823,718,136,48493000201,48,493,000201
796,661,141,48493000202,48,493,000202
1952,1770,353,48493000300,48,493,000300
926,756,86,48493000402,48,493,000402
2347,2113,107,48493000403,48,493,000403
2159,1967,87,48493000404,48,493,000404
1511,1249,215,48493000500,48,493,000500
1289,1041,210,48493000600,48,493,000600
851,619,51,48495950200,48,495,950200
1354,1084,164,48495950300,48,495,950300
414,327,37,48495950400,48,495,950400
1306,1151,118,48497150101,48,497,150101
2637,2352,166,48497150102,48,497,150102
2288,1731,294,48497150200,48,497,150200
1003,803,122,48497150300,48,497,150300
2217,1821,414,48497150401,48,497,150401
2114,1872,119,48497150402,48,497,150402
1410,1153,241,48497150403,48,497,150403
2046,1653,363,48497150500,48,497,150500
3271,2842,470,48497150601,48,497,150601
2455,1972,111,48497150602,48,497,150602
1622,1357,185,48497150603,48,497,150603
1659,1132,120,48499950100,48,499,950100
886,649,66,48499950200,48,499,950200
1485,1145,129,48499950301,48,499,950301
2516,1979,200,48499950302,48,499,950302
1872,1473,151,48499950400,48,499,950400
1028,692,96,48499950500,48,499,950500
